timestamp,open,high,low,close,volume
2024-02-16,665.8000,687.6500,651.9500,654.7000,810462
2024-02-15,631.5500,657.0000,623.1500,652.4500,1016760
2024-02-14,581.2500,629.5500,581.2500,623.6500,7568061
2024-02-13,591.1500,596.5500,580.2000,584.2500,372818
2024-02-12,614.3000,618.9000,583.7500,590.5500,270503
2024-02-09,624.3500,624.3500,592.2500,614.0000,807058
2024-02-08,609.8500,635.0000,606.4500,620.6000,566148
2024-02-07,616.0000,620.0000,599.3000,601.5500,671622
2024-02-06,577.1500,614.6000,570.5000,609.2000,1381718
2024-02-05,565.9500,588.6500,556.8500,575.5000,632606
2024-02-02,515.9000,563.3000,515.9000,558.1000,1176726
2024-02-01,506.3000,515.1000,499.0500,508.3000,327379
2024-01-31,505.6500,512.5000,498.5000,502.5000,368388
2024-01-30,497.6000,517.8500,493.4500,504.1000,1288935
2024-01-29,473.2000,501.4500,469.5000,492.6000,566528
2024-01-25,477.0000,488.5500,471.0500,473.5500,2265484
2024-01-24,464.1500,478.0000,463.6500,476.6000,440249
2024-01-23,488.0000,488.0500,460.1500,463.0000,275407
2024-01-22,481.0500,481.0500,481.0500,481.0500,0
2024-01-20,482.1500,485.9500,480.0000,482.6000,240835
2024-01-19,475.1500,484.5500,474.0000,481.0500,565168
2024-01-18,467.0000,480.7500,460.8000,473.2000,2141215
2024-01-17,473.0000,477.0000,466.0000,471.6500,543307
2024-01-16,460.1500,479.7500,460.1500,473.1500,1970441
2024-01-15,460.0000,463.4000,456.0000,460.0500,116527
2024-01-12,455.3000,461.0000,455.0500,457.8000,350516
2024-01-11,452.0500,461.1000,452.0500,458.7000,135786
2024-01-10,459.2500,459.2500,445.2000,451.0500,223560
2024-01-09,460.5000,463.7000,455.6000,459.6000,205950
2024-01-08,455.5000,464.1000,451.6000,454.6500,198974
2024-01-05,455.1000,459.6000,451.3000,452.9500,285011
2024-01-04,457.9500,457.9500,451.0000,452.7000,344609
2024-01-03,458.1500,465.0000,455.2500,461.1500,427766
2024-01-02,452.8500,459.3500,448.1500,456.2500,129821
2024-01-01,458.4500,458.5500,450.7000,451.9000,142692
2023-12-29,458.7500,458.7500,448.5000,450.5500,542573
2023-12-28,455.1500,470.8000,454.7000,466.0500,437694
2023-12-27,454.0000,456.4000,448.6500,454.6000,334981
2023-12-26,447.0500,456.4000,444.3500,452.0000,282051
2023-12-22,450.0000,453.2000,445.1000,446.4000,210254
2023-12-21,422.0500,450.4500,422.0500,449.4500,371650
2023-12-20,453.9500,455.2500,438.5500,439.5000,297375
2023-12-19,446.9000,451.2500,445.3500,449.2000,125867
2023-12-18,448.9000,449.2000,444.2000,446.9000,126877
2023-12-15,445.0000,453.3000,441.8500,448.9000,152263
