timestamp,open,high,low,close,volume
2024-02-16,1688.0000,1708.9500,1681.0500,1702.4000,490096
2024-02-15,1673.9000,1686.7500,1662.0000,1677.6000,236638
2024-02-14,1660.9500,1668.8000,1635.3500,1666.0000,358918
2024-02-13,1680.1500,1689.0000,1663.7500,1684.6000,44652
2024-02-12,1670.1500,1692.5000,1670.1500,1679.8000,269133
2024-02-09,1685.9000,1692.0000,1659.3000,1669.6500,304915
2024-02-08,1695.0500,1706.2000,1682.8000,1693.2000,95363
2024-02-07,1729.2500,1729.2500,1686.9000,1693.7000,197567
2024-02-06,1680.0500,1731.0000,1673.6500,1729.2500,202887
2024-02-05,1686.1000,1700.5000,1681.0000,1686.7500,148469
2024-02-02,1662.2500,1718.6000,1662.2500,1693.8500,592334
2024-02-01,1660.0000,1677.0000,1650.1500,1656.4500,144315
2024-01-31,1645.0500,1666.0000,1637.9500,1662.1000,46042
2024-01-30,1655.9000,1689.9000,1647.9500,1650.8000,98676
2024-01-29,1665.2500,1679.2500,1647.0500,1655.9000,67978
2024-01-25,1668.1500,1680.4500,1657.6500,1670.8000,1207422
2024-01-24,1655.2000,1679.8000,1644.3000,1674.5000,1137421
2024-01-23,1645.1500,1675.0000,1637.5000,1642.2000,112596
2024-01-22,1658.9500,1658.9500,1658.9500,1658.9500,0
2024-01-20,1661.5000,1668.9000,1644.6500,1648.7500,39649
2024-01-19,1650.0000,1665.0000,1644.2500,1658.9500,626392
2024-01-18,1639.9000,1639.9000,1639.9000,1639.9000,179961
2024-01-17,1620.0000,1646.9500,1620.0000,1639.9000,113061
2024-01-16,1647.7500,1648.0000,1625.7000,1630.9500,103624
2024-01-15,1630.0500,1664.9000,1630.0500,1652.0000,314434
2024-01-12,1556.0000,1615.8000,1554.7500,1612.2000,3163133
2024-01-11,1523.0000,1525.2500,1486.6500,1495.0000,356019
2024-01-10,1528.8500,1536.7500,1505.1000,1519.6500,204905
2024-01-09,1541.0000,1552.9000,1526.2000,1529.1500,354870
2024-01-08,1526.8000,1535.8500,1513.2000,1522.9500,212973
2024-01-05,1508.6000,1539.8500,1507.5000,1532.9000,450788
2024-01-04,1502.9000,1519.6500,1493.0500,1512.2000,440786
2024-01-03,1518.3500,1524.6000,1488.2500,1490.2000,609176
2024-01-02,1547.3500,1548.5000,1523.0000,1534.9500,309575
2024-01-01,1542.0000,1557.0000,1536.9000,1551.2500,113496
2023-12-29,1549.9500,1555.0000,1539.2000,1542.8500,864756
2023-12-28,1567.9500,1568.9500,1555.0000,1563.0000,84566
2023-12-27,1547.9500,1569.9500,1545.6500,1566.5000,323686
2023-12-26,1531.0000,1548.0000,1522.5000,1544.5000,239755
2023-12-22,1544.9500,1565.9000,1523.4000,1562.0000,610057
2023-12-21,1516.4000,1546.0000,1516.4000,1536.2500,196359
2023-12-20,1563.3500,1583.3500,1529.4500,1535.7500,144824
2023-12-19,1568.4000,1573.0000,1543.5500,1557.0500,135285
2023-12-18,1571.0000,1593.0000,1560.0500,1563.7500,387264
2023-12-15,1520.1000,1588.5000,1520.1000,1579.2500,843129
2023-12-14,1465.6500,1510.0000,1461.2500,1501.2500,331218
2023-12-13,1477.2000,1477.2500,1432.6500,1448.9000,251023
2023-12-12,1475.0000,1489.9500,1467.5000,1476.0000,374722
2023-12-11,1490.0000,1499.0000,1485.1000,1488.6000,69258
2023-12-08,1472.9500,1493.6000,1466.3500,1490.6000,782853
2023-12-07,1474.1000,1474.1000,1462.0000,1466.1500,94902
2023-12-06,1454.0500,1477.0000,1451.2000,1474.1000,167359
2023-12-05,1464.3500,1466.9500,1442.2000,1453.7000,326852
2023-12-04,1460.0000,1471.4500,1449.3500,1464.4500,123075
2023-12-01,1457.6500,1460.4000,1446.0500,1452.2500,697935
2023-11-30,1455.9500,1460.8000,1449.9000,1455.3000,198380
2023-11-29,1448.2500,1459.9500,1448.2500,1459.1000,239199
2023-11-28,1444.0000,1445.3500,1427.5000,1443.0500,49263
2023-11-24,1443.4500,1452.6000,1433.6500,1436.9500,365783
2023-11-23,1465.0000,1465.9500,1448.0000,1449.7500,155331
2023-11-22,1431.0500,1459.0000,1431.0500,1457.7000,228307
2023-11-21,1441.0500,1449.0000,1436.4000,1439.4000,38090
2023-11-20,1438.1500,1451.8000,1433.2000,1436.3000,138667
2023-11-17,1442.9500,1451.0000,1434.7500,1437.6500,261502
2023-11-16,1411.3500,1453.3500,1410.3000,1443.9000,629062
