timestamp,open,high,low,close,volume
2024-02-16,1571.0500,1582.6500,1567.2000,1575.5500,85393
2024-02-15,1588.0000,1589.9500,1564.7500,1569.4500,59018
2024-02-14,1565.0000,1582.0000,1555.1000,1579.2500,262297
2024-02-13,1558.0500,1585.5000,1552.0500,1568.2000,64821
2024-02-12,1575.1000,1580.1000,1552.0000,1557.3500,76440
2024-02-09,1575.7500,1593.4000,1563.6500,1571.1500,97075
2024-02-08,1597.0500,1607.2500,1565.2500,1570.7000,95923
2024-02-07,1610.0000,1623.2000,1590.0000,1596.9000,49352
2024-02-06,1628.8500,1628.8500,1579.6000,1597.1000,32960
2024-02-05,1641.2000,1660.0000,1608.3000,1614.5000,99707
2024-02-02,1630.4500,1663.5500,1629.6000,1652.1500,75450
2024-02-01,1630.9000,1630.9000,1613.7500,1621.7500,15358
2024-01-31,1592.0500,1632.0000,1585.1000,1627.1500,76434
2024-01-30,1625.1000,1626.3500,1585.1000,1590.9500,130373
2024-01-29,1632.0500,1640.0500,1618.4500,1637.0000,61099
2024-01-25,1613.3500,1632.8500,1613.3500,1630.2000,96768
2024-01-24,1587.3000,1622.2500,1577.8000,1620.6500,73586
2024-01-23,1583.1500,1615.0000,1575.9000,1584.0000,44145
2024-01-22,1600.4000,1600.4000,1600.4000,1600.4000,0
2024-01-20,1603.9000,1610.0000,1577.2500,1582.9500,18761
2024-01-19,1581.9500,1605.0000,1581.9500,1600.4000,42708
2024-01-18,1583.1500,1604.0000,1558.7000,1581.1000,30033
2024-01-17,1615.2000,1622.5500,1578.1000,1584.9500,88905
2024-01-16,1632.3000,1645.0000,1621.2000,1623.6500,35785
2024-01-15,1655.0000,1664.2000,1630.0000,1632.3500,65139
2024-01-12,1679.2000,1679.2000,1642.0500,1651.6500,75256
2024-01-11,1682.1500,1701.3000,1660.1000,1669.2500,41188
2024-01-10,1683.2500,1684.2500,1659.6000,1671.9500,15871
2024-01-09,1708.3500,1714.3000,1675.0000,1681.8500,63306
2024-01-08,1710.2000,1723.0000,1691.9000,1696.7000,23290
2024-01-05,1700.1500,1717.0000,1698.0500,1709.2500,117600
2024-01-04,1691.1000,1724.0000,1691.1000,1701.5000,135537
2024-01-03,1678.0000,1708.0000,1675.2500,1677.2000,54124
2024-01-02,1678.9000,1689.0000,1664.6000,1686.6000,18351
2024-01-01,1685.0000,1691.7000,1671.0000,1674.2500,16857
2023-12-29,1677.2000,1693.2000,1675.1500,1685.4000,32641
2023-12-28,1679.9500,1699.0000,1667.5500,1680.1500,76429
2023-12-27,1656.2000,1674.0500,1655.0000,1669.5000,49719
2023-12-26,1671.0500,1683.6000,1638.0000,1647.6500,41547
2023-12-22,1670.7000,1689.8000,1663.4000,1671.4500,76215
2023-12-21,1660.2500,1681.4500,1660.2500,1668.4000,30622
2023-12-20,1713.2000,1741.0000,1671.7000,1680.6500,92762
2023-12-19,1723.8500,1725.8500,1698.0000,1710.1500,20460
2023-12-18,1733.0000,1738.2000,1718.3500,1723.8500,20793
2023-12-15,1741.8500,1741.8500,1718.6000,1733.1000,74053
2023-12-14,1696.3500,1733.0000,1696.3500,1730.9500,60710
2023-12-13,1707.0000,1709.7000,1668.3000,1683.9000,25350
2023-12-12,1705.0500,1719.8000,1700.0000,1705.8500,49647
2023-12-11,1699.3500,1716.6500,1697.9500,1702.9500,51413
2023-12-08,1703.2500,1714.1000,1692.4500,1710.2500,38055
2023-12-07,1700.0000,1724.3000,1689.8500,1703.8500,30023
2023-12-06,1694.1500,1709.2000,1692.4000,1700.1000,79152
2023-12-05,1699.9000,1713.0000,1674.0000,1693.2500,36296
2023-12-04,1690.6000,1714.0000,1685.5500,1694.6000,64406
2023-12-01,1684.7500,1688.0000,1670.0000,1684.8500,183985
2023-11-30,1650.5500,1679.5000,1644.7500,1674.8000,97830
2023-11-29,1656.6000,1663.7500,1649.0000,1654.0000,72711
2023-11-28,1615.0500,1657.4500,1615.0500,1654.5500,73232
2023-11-24,1618.1000,1627.9500,1611.3500,1617.0000,151390
2023-11-23,1629.9500,1636.2500,1620.7000,1624.0000,28819
2023-11-22,1605.0500,1625.0000,1603.0000,1622.0000,34194
2023-11-21,1592.3500,1615.3000,1592.3500,1610.1000,120912
2023-11-20,1615.0000,1616.3500,1586.0000,1598.3500,121615
2023-11-17,1597.9500,1619.0000,1582.3000,1615.2500,125837
2023-11-16,1556.0500,1627.6500,1540.0000,1620.1500,202052
2023-11-15,1595.4500,1618.5000,1580.0500,1594.0500,156569
2023-11-13,1582.2500,1597.0000,1569.6000,1585.4000,24540
2023-11-10,1585.0000,1598.0500,1573.3000,1595.9500,107040
2023-11-09,1576.0000,1588.0000,1569.5000,1583.0500,47916
2023-11-08,1575.0000,1579.0000,1559.0000,1575.5000,36830
2023-11-07,1595.0000,1603.2000,1550.5500,1569.7500,61774
2023-11-06,1547.0000,1566.0000,1540.0000,1564.2000,67822
2023-11-03,1585.6500,1593.5000,1530.0000,1538.3000,161788
2023-11-02,1586.0000,1591.2500,1566.0500,1575.7000,94625
2023-11-01,1575.0000,1580.1500,1565.2000,1573.5500,43557
2023-10-31,1552.0000,1580.4500,1552.0000,1567.7000,40361
2023-10-30,1577.2000,1577.2000,1528.4500,1560.5000,50437
2023-10-27,1570.0000,1593.5500,1551.7000,1566.0000,69970
2023-10-26,1595.0000,1600.2000,1551.7000,1559.0000,80053
2023-10-25,1610.0500,1629.8500,1599.0000,1609.9500,60836
2023-10-23,1629.9500,1650.8000,1602.0000,1611.8000,78456
2023-10-20,1633.6000,1640.3500,1615.6000,1635.3000,248831
2023-10-19,1622.0500,1642.3000,1598.0000,1634.4500,59452
2023-10-18,1665.0000,1666.0000,1622.6500,1628.4000,51403
2023-10-17,1653.4500,1676.4000,1648.0500,1657.4000,48457
2023-10-16,1645.2000,1649.8500,1631.0000,1641.5500,25831
2023-10-13,1630.0000,1649.9500,1621.7000,1646.2000,159936
2023-10-12,1634.0500,1642.6000,1624.5000,1634.3500,26230
2023-10-11,1638.0500,1650.0000,1632.6500,1635.8000,101173
2023-10-10,1628.0500,1644.2500,1617.1000,1633.1500,36880
2023-10-09,1628.9500,1628.9500,1607.2500,1620.6500,62375
2023-10-06,1560.8000,1639.9000,1549.3000,1632.8000,230705
2023-10-05,1537.0500,1556.0000,1532.4500,1542.4500,18943
2023-10-04,1559.9500,1559.9500,1521.0500,1532.2500,54900
2023-10-03,1537.0000,1563.9000,1526.0000,1560.5000,55607
2023-09-29,1539.2500,1552.2000,1533.1000,1540.4500,57873
2023-09-28,1570.0000,1570.4500,1535.1500,1539.2000,54723
2023-09-27,1565.0500,1569.9500,1554.0000,1566.1500,38429
2023-09-26,1582.0000,1583.0000,1551.6500,1567.9500,67664
2023-09-25,1546.0500,1590.5000,1546.0500,1576.7500,90261
2023-09-22,1531.7500,1551.0500,1525.6000,1542.3000,64255
2023-09-21,1531.0000,1552.0000,1512.7500,1525.3000,48108
2023-09-20,1558.0000,1567.0000,1544.9500,1551.2000,34251
2023-09-18,1535.0500,1564.4500,1533.4500,1559.1500,63046
2023-09-15,1550.7500,1567.9000,1531.5500,1538.3500,35113
2023-09-14,1555.3000,1562.0000,1541.6000,1550.7500,20097
2023-09-13,1534.4000,1564.8000,1520.6000,1552.3500,69233
2023-09-12,1560.0000,1560.0000,1526.8500,1543.6500,53519
2023-09-11,1541.5000,1552.1000,1540.5000,1549.4000,38737
2023-09-08,1525.0500,1558.1500,1525.0500,1540.6000,60050
2023-09-07,1519.4000,1523.0500,1510.0500,1519.3000,49180
2023-09-06,1509.1000,1522.0500,1504.3000,1519.4000,23121
2023-09-05,1510.1000,1519.7500,1506.0000,1509.5500,36406
2023-09-04,1520.0000,1526.3000,1506.6000,1510.0500,21360
